2022 年 2 月 21 日,0
2022 年 2 月 22 日,0
2022 年 2 月 23 日,0
2022 年 2 月 24 日,0
2022 年 2 月 25 日,0
2022 年 2 月 26 日,0
2022 年 2 月 27 日,0.08098205669065539
2022 年 2 月 28 日,0
2022 年 3 月 1 日,0
2022 年 3 月 2 日,0
2022 年 3 月 3 日,0
2022 年 3 月 4 日,0.08583333333333333
2022 年 3 月 5 日,0
2022 年 3 月 6 日,0
2022 年 3 月 7 日,0.08360573666696118
2022 年 3 月 8 日,0
2022 年 3 月 9 日,0
2022 年 3 月 10 日,0
2022 年 3 月 11 日,0
2022 年 3 月 12 日,0
2022 年 3 月 13 日,0
2022 年 3 月 14 日,0
2022 年 3 月 15 日,0
2022 年 3 月 16 日,0
2022 年 3 月 17 日,0
2022 年 3 月 18 日,0
2022 年 3 月 19 日,0
2022 年 3 月 20 日,0
2022 年 3 月 21 日,0.05941265941265942
2022 年 3 月 22 日,0
2022 年 3 月 23 日,0
2022 年 3 月 24 日,0.04090668590668591
2022 年 3 月 25 日,0
2022 年 3 月 26 日,0
2022 年 3 月 27 日,0
2022 年 3 月 28 日,0
2022 年 3 月 29 日,0
2022 年 3 月 30 日,0
2022 年 3 月 31 日,0
2022 年 4 月 1 日,0
2022 年 4 月 2 日,0.0062069917929292884
2022 年 4 月 3 日,0
2022 年 4 月 4 日,0
2022 年 4 月 5 日,0
2022 年 4 月 6 日,0
2022 年 4 月 7 日,0
2022 年 4 月 8 日,0
2022 年 4 月 9 日,0
2022 年 4 月 10 日,0
2022 年 4 月 11 日,0
2022 年 4 月 12 日,0.025572916666666664
2022 年 4 月 13 日,0
2022 年 4 月 14 日,0
2022 年 4 月 15 日,0
2022 年 4 月 16 日,0
2022 年 4 月 17 日,0
2022 年 4 月 18 日,0.05496185256823555
2022 年 4 月 19 日,0
2022 年 4 月 20 日,0
2022 年 4 月 21 日,0
2022 年 4 月 22 日,0
2022 年 4 月 23 日,0
2022 年 4 月 24 日,0
2022 年 4 月 25 日,0
2022 年 4 月 26 日,0
2022 年 4 月 27 日,0
2022 年 4 月 28 日,0
2022 年 4 月 29 日,0
2022 年 4 月 30 日,0
2022 年 5 月 1 日,0
2022 年 5 月 2 日,0
2022 年 5 月 3 日,0
2022 年 5 月 4 日,0
2022 年 5 月 5 日,0
2022 年 5 月 6 日,0
2022 年 5 月 7 日,0
2022 年 5 月 8 日,0
2022 年 5 月 9 日,0
2022 年 5 月 10 日,0.05648148148148146
2022 年 5 月 11 日,0
2022 年 5 月 12 日,0
2022 年 5 月 13 日,0
