2022 年 2 月 21 日,0
2022 年 2 月 22 日,0
2022 年 2 月 23 日,0
2022 年 2 月 24 日,0
2022 年 2 月 25 日,0.04249544315333789
2022 年 2 月 26 日,0
2022 年 2 月 27 日,0
2022 年 2 月 28 日,0.0753527815468114
2022 年 3 月 1 日,0.04353350679443033
2022 年 3 月 2 日,0
2022 年 3 月 3 日,0
2022 年 3 月 4 日,0
2022 年 3 月 5 日,0
2022 年 3 月 6 日,0
2022 年 3 月 7 日,0
2022 年 3 月 8 日,0.05558905380333953
2022 年 3 月 9 日,0
2022 年 3 月 10 日,0.035610754985754986
2022 年 3 月 11 日,0
2022 年 3 月 12 日,0.019758970781988683
2022 年 3 月 13 日,0
2022 年 3 月 14 日,0.022380774962742177
2022 年 3 月 15 日,0
2022 年 3 月 16 日,0
2022 年 3 月 17 日,0.04242129083038174
2022 年 3 月 18 日,0.06831550802139039
2022 年 3 月 19 日,0.04740199053283166
2022 年 3 月 20 日,0
2022 年 3 月 21 日,0
2022 年 3 月 22 日,0
2022 年 3 月 23 日,0
2022 年 3 月 24 日,0
2022 年 3 月 25 日,0
2022 年 3 月 26 日,0.05033806283806282
2022 年 3 月 27 日,0
2022 年 3 月 28 日,0
2022 年 3 月 29 日,0
2022 年 3 月 30 日,0.018306377264710596
2022 年 3 月 31 日,0
2022 年 4 月 1 日,0
2022 年 4 月 2 日,0
2022 年 4 月 3 日,0
2022 年 4 月 4 日,0
2022 年 4 月 5 日,0
2022 年 4 月 6 日,0
2022 年 4 月 7 日,0
2022 年 4 月 8 日,0
2022 年 4 月 9 日,0
2022 年 4 月 10 日,0
2022 年 4 月 11 日,0
2022 年 4 月 12 日,0.04352002164502165
2022 年 4 月 13 日,0
2022 年 4 月 14 日,0
2022 年 4 月 15 日,0
2022 年 4 月 16 日,0
2022 年 4 月 17 日,0
2022 年 4 月 18 日,0
2022 年 4 月 19 日,0
2022 年 4 月 20 日,0
2022 年 4 月 21 日,0
2022 年 4 月 22 日,0
2022 年 4 月 23 日,0
2022 年 4 月 24 日,0
2022 年 4 月 25 日,0
2022 年 4 月 26 日,0
2022 年 4 月 27 日,0
2022 年 4 月 28 日,-0.006968221172766623
2022 年 4 月 29 日,0.06674696271470464
2022 年 4 月 30 日,0
2022 年 5 月 1 日,0
2022 年 5 月 2 日,0.10095551378446115
2022 年 5 月 3 日,0
2022 年 5 月 4 日,-0.09399641577060931
2022 年 5 月 5 日,0
2022 年 5 月 6 日,0.06290322580645161
2022 年 5 月 7 日,0
2022 年 5 月 8 日,0
2022 年 5 月 9 日,0
