2022 年 2 月 21 日,0
2022 年 2 月 22 日,0
2022 年 2 月 23 日,0
2022 年 2 月 24 日,0.0272913867741454
2022 年 2 月 25 日,-0.004069571512431185
2022 年 2 月 26 日,0.011461699877730411
2022 年 2 月 27 日,0.08098205669065539
2022 年 2 月 28 日,0.004662698412698413
2022 年 3 月 1 日,0.029192967766382673
2022 年 3 月 2 日,0.03619605343531725
2022 年 3 月 3 日,0
2022 年 3 月 4 日,0.043693083246454836
2022 年 3 月 5 日,0
2022 年 3 月 6 日,0.05525176577808157
2022 年 3 月 7 日,0
2022 年 3 月 8 日,0
2022 年 3 月 9 日,0
2022 年 3 月 10 日,0
2022 年 3 月 11 日,0
2022 年 3 月 12 日,0
2022 年 3 月 13 日,0.022879287379287384
2022 年 3 月 14 日,0
2022 年 3 月 15 日,0.1037932116192986
2022 年 3 月 16 日,-0.016214088941361678
2022 年 3 月 17 日,0
2022 年 3 月 18 日,0
2022 年 3 月 19 日,0
2022 年 3 月 20 日,0
2022 年 3 月 21 日,0
2022 年 3 月 22 日,0
2022 年 3 月 23 日,0
2022 年 3 月 24 日,0.17448979591836736
2022 年 3 月 25 日,0.06707012934383623
2022 年 3 月 26 日,0
2022 年 3 月 27 日,0.016695906432748542
2022 年 3 月 28 日,0
2022 年 3 月 29 日,0.01826707306299145
2022 年 3 月 30 日,0
2022 年 3 月 31 日,0
2022 年 4 月 1 日,0
2022 年 4 月 2 日,0
2022 年 4 月 3 日,0
2022 年 4 月 4 日,0
2022 年 4 月 5 日,0
2022 年 4 月 6 日,0
2022 年 4 月 7 日,0
2022 年 4 月 8 日,0
2022 年 4 月 9 日,0
2022 年 4 月 10 日,0
2022 年 4 月 11 日,0
2022 年 4 月 12 日,0
2022 年 4 月 13 日,0
2022 年 4 月 14 日,0
2022 年 4 月 15 日,0
2022 年 4 月 16 日,0
2022 年 4 月 17 日,0
2022 年 4 月 18 日,0
2022 年 4 月 19 日,0
2022 年 4 月 20 日,0
2022 年 4 月 21 日,0
2022 年 4 月 22 日,0.07872503840245774
2022 年 4 月 23 日,0.07630718954248367
2022 年 4 月 24 日,0
2022 年 4 月 25 日,0
2022 年 4 月 26 日,0
2022 年 4 月 27 日,0
2022 年 4 月 28 日,0
2022 年 4 月 29 日,0
2022 年 4 月 30 日,0
2022 年 5 月 1 日,0
2022 年 5 月 2 日,0.05360910616095201
2022 年 5 月 3 日,0
2022 年 5 月 4 日,0
2022 年 5 月 5 日,0
2022 年 5 月 6 日,0.013395457901271852
2022 年 5 月 7 日,0
2022 年 5 月 8 日,0
